candidate_id,company_id,company_name,template_plan_id,template_plan_name,physical_portfolio_id,origin_scenario_id,facility_action_count,earliest_transition_year,latest_transition_year,bf_reline_capacity_share,scrap_eaf_capacity_share,h2_dri_eaf_capacity_share,renewable_eaf_capacity_share,ppa_share,hydrogen_contract_share,fixed_epc_share,ccfd_share,contract_premium_pct,common_avoided_emissions_mtco2,action_signature,data_status,source_note
CAND-B0648BA410E4CF,POSCO_KR,POSCO,P1,지연·현물조달,PORT-561630EF7FDF,DISCLOSED_PATH,5,2029,2037,0.197861,0.770053,0.0,0.032086,0.0,0.0,0.1,0.0,0.0,316.661225,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-B146287CA6941A,POSCO_KR,POSCO,P4,균형형 전환,PORT-A5B0D936D425,DISCLOSED_PATH,5,2028,2036,0.275401,0.0,0.692513,0.032086,0.5,0.45,0.5,0.4,0.02,417.256265,POS-GWY-E:H2_DRI_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:BF_RELINE:2034|POS-POH-N:H2_DRI_EAF:2028|POS-POH-S:H2_DRI_EAF:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-B2EDDC06AAF874,POSCO_KR,POSCO,P5,조기 계약형 전환,PORT-A5B0D936D425,DISCLOSED_PATH,5,2028,2036,0.275401,0.0,0.692513,0.032086,0.7,0.65,0.65,0.6,0.025,417.256265,POS-GWY-E:H2_DRI_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:BF_RELINE:2034|POS-POH-N:H2_DRI_EAF:2028|POS-POH-S:H2_DRI_EAF:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-B345087C8ADFC4,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-D611F29113B4,DISCLOSED_PATH,5,2029,2037,0.197861,0.275401,0.494652,0.032086,0.3,0.25,0.35,0.25,0.015,348.964214,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-B4104B648B4ACE,POSCO_KR,POSCO,P1,지연·현물조달,PORT-D4A9EE612029,DISCLOSED_PATH,5,2029,2037,0.748663,0.219251,0.0,0.032086,0.0,0.0,0.1,0.0,0.0,178.893855,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-B5C2D2B0DC779E,POSCO_KR,POSCO,P1,지연·현물조달,PORT-26296F7EE75E,DISCLOSED_PATH,5,2029,2037,0.275401,0.219251,0.473262,0.032086,0.0,0.0,0.1,0.0,0.0,379.833854,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-B791C9607E5C3F,POSCO_KR,POSCO,P4,균형형 전환,PORT-C07B5FF15869,DISCLOSED_PATH,5,2028,2036,0.219251,0.0,0.748663,0.032086,0.5,0.45,0.5,0.4,0.02,362.346302,POS-GWY-E:H2_DRI_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:H2_DRI_EAF:2034|POS-POH-N:BF_RELINE:2028|POS-POH-S:H2_DRI_EAF:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-B90A406E3BDA97,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-D42DEB3BDB60,DISCLOSED_PATH,5,2029,2037,0.275401,0.417112,0.275401,0.032086,0.15,0.1,0.2,0.1,0.01,364.533852,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-B9AA08137725E8,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-9D42DCC7C1C0,DISCLOSED_PATH,5,2029,2037,0.275401,0.197861,0.494652,0.032086,0.3,0.25,0.35,0.25,0.015,355.054231,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-BBFDE735F87B40,POSCO_KR,POSCO,P1,지연·현물조달,PORT-7827D72F6A22,DISCLOSED_PATH,5,2029,2037,0.0,0.692513,0.275401,0.032086,0.0,0.0,0.1,0.0,0.0,419.651231,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-BC621CB3478171,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-33B2B6D2E85D,DISCLOSED_PATH,5,2029,2037,0.0,0.0,0.967914,0.032086,0.3,0.25,0.35,0.25,0.015,467.254222,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-BEF797E7835E02,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-7827D72F6A22,DISCLOSED_PATH,5,2029,2037,0.0,0.692513,0.275401,0.032086,0.15,0.1,0.2,0.1,0.01,419.651231,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-BFD90FA7155576,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-BC271EDDCEA1,DISCLOSED_PATH,5,2029,2037,0.473262,0.275401,0.219251,0.032086,0.15,0.1,0.2,0.1,0.01,284.343839,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-C1C1B450F58ADF,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-D0DAEC56F25D,DISCLOSED_PATH,5,2029,2037,0.219251,0.550802,0.197861,0.032086,0.15,0.1,0.2,0.1,0.01,288.461272,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-C33FE91CFE6911,POSCO_KR,POSCO,P1,지연·현물조달,PORT-E80F0DA86082,DISCLOSED_PATH,5,2029,2037,0.473262,0.0,0.494652,0.032086,0.0,0.0,0.1,0.0,0.0,298.593838,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-C5B0E1C7A7F11A,POSCO_KR,POSCO,P1,지연·현물조달,PORT-1CB3B12B9B60,DISCLOSED_PATH,5,2029,2037,0.0,0.275401,0.692513,0.032086,0.0,0.0,0.1,0.0,0.0,453.004224,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-C5C95C9095B035,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-0DA980ACBA29,DISCLOSED_PATH,5,2029,2037,0.275401,0.494652,0.197861,0.032086,0.15,0.1,0.2,0.1,0.01,365.583855,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-C64BDCC5AC00A1,POSCO_KR,POSCO,P4,균형형 전환,PORT-55C806ADE1CE,DISCLOSED_PATH,5,2028,2036,0.0,0.197861,0.770053,0.032086,0.5,0.45,0.5,0.4,0.02,513.306251,POS-GWY-E:H2_DRI_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:H2_DRI_EAF:2034|POS-POH-N:H2_DRI_EAF:2028|POS-POH-S:SCRAP_EAF:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-C8332513BB985B,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-CA761749FFB1,DISCLOSED_PATH,5,2029,2037,0.219251,0.473262,0.275401,0.032086,0.15,0.1,0.2,0.1,0.01,287.411269,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-C87A358483487F,POSCO_KR,POSCO,P5,조기 계약형 전환,PORT-0A659009CEAA,DISCLOSED_PATH,5,2028,2036,0.0,0.275401,0.692513,0.032086,0.7,0.65,0.65,0.6,0.025,518.427508,POS-GWY-E:SCRAP_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:H2_DRI_EAF:2034|POS-POH-N:H2_DRI_EAF:2028|POS-POH-S:H2_DRI_EAF:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-C91F49A4372D16,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-AD0B41B0F73F,DISCLOSED_PATH,5,2029,2037,0.417112,0.0,0.550802,0.032086,0.3,0.25,0.35,0.25,0.015,208.174258,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-C9724A8933A429,POSCO_KR,POSCO,P1,지연·현물조달,PORT-8826D0B469EE,DISCLOSED_PATH,5,2029,2037,0.0,0.417112,0.550802,0.032086,0.0,0.0,0.1,0.0,0.0,429.154227,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-C97B39B7D1F044,POSCO_KR,POSCO,P5,조기 계약형 전환,PORT-CE86444A20D7,DISCLOSED_PATH,5,2028,2036,0.0,0.275401,0.692513,0.032086,0.7,0.65,0.65,0.6,0.025,513.681255,POS-GWY-E:H2_DRI_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:SCRAP_EAF:2034|POS-POH-N:H2_DRI_EAF:2028|POS-POH-S:H2_DRI_EAF:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-CD94A69F094896,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-8378A8ACBA64,DISCLOSED_PATH,5,2029,2037,0.473262,0.219251,0.275401,0.032086,0.15,0.1,0.2,0.1,0.01,275.793845,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-CFB41383097552,POSCO_KR,POSCO,P1,지연·현물조달,PORT-83A899345F31,DISCLOSED_PATH,5,2029,2037,0.494652,0.0,0.473262,0.032086,0.0,0.0,0.1,0.0,0.0,215.314277,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-D1485F524AADCE,POSCO_KR,POSCO,P1,지연·현물조달,PORT-0442454A7656,DISCLOSED_PATH,5,2029,2037,0.473262,0.275401,0.219251,0.032086,0.0,0.0,0.1,0.0,0.0,256.811227,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-D2B7941001DB32,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-6B1E9B74730C,DISCLOSED_PATH,5,2029,2037,0.0,0.275401,0.692513,0.032086,0.3,0.25,0.35,0.25,0.015,457.751226,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-D474BBC66D4C3C,POSCO_KR,POSCO,P1,지연·현물조달,PORT-CEF57596D771,DISCLOSED_PATH,5,2029,2037,0.275401,0.417112,0.275401,0.032086,0.0,0.0,0.1,0.0,0.0,332.254237,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-D67549EC3DAD21,POSCO_KR,POSCO,P1,지연·현물조달,PORT-9D42DCC7C1C0,DISCLOSED_PATH,5,2029,2037,0.275401,0.197861,0.494652,0.032086,0.0,0.0,0.1,0.0,0.0,355.054231,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-D69D7DFF336D6C,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-E6131070E165,DISCLOSED_PATH,5,2029,2037,0.219251,0.275401,0.473262,0.032086,0.15,0.1,0.2,0.1,0.01,302.711271,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-D6DE27D2AACFF9,POSCO_KR,POSCO,P1,지연·현물조달,PORT-2E81D74D4102,DISCLOSED_PATH,5,2029,2037,0.197861,0.0,0.770053,0.032086,0.0,0.0,0.1,0.0,0.0,363.214213,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-D74025CA23BAFB,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-21F188D80A9F,DISCLOSED_PATH,5,2029,2037,0.275401,0.275401,0.417112,0.032086,0.15,0.1,0.2,0.1,0.01,360.851236,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-D7D86A6D194EE1,POSCO_KR,POSCO,P1,지연·현물조달,PORT-531165783112,DISCLOSED_PATH,5,2029,2037,0.967914,0.0,0.0,0.032086,0.0,0.0,0.1,0.0,0.0,46.653893,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-D7E236596BE226,POSCO_KR,POSCO,P4,균형형 전환,PORT-236900EEEBC1,DISCLOSED_PATH,5,2028,2036,0.275401,0.197861,0.494652,0.032086,0.5,0.45,0.5,0.4,0.02,400.256263,POS-GWY-E:H2_DRI_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:BF_RELINE:2034|POS-POH-N:H2_DRI_EAF:2028|POS-POH-S:SCRAP_EAF:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-DA7B74C24222D6,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-802EEF341C7A,DISCLOSED_PATH,5,2029,2037,0.197861,0.494652,0.275401,0.032086,0.15,0.1,0.2,0.1,0.01,326.164221,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-DB38AF78A7E4E6,POSCO_KR,POSCO,P1,지연·현물조달,PORT-88B20AD20AAC,DISCLOSED_PATH,5,2029,2037,0.275401,0.0,0.692513,0.032086,0.0,0.0,0.1,0.0,0.0,402.633847,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-DDC1E605504409,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-077F7C54FB04,DISCLOSED_PATH,5,2029,2037,0.0,0.219251,0.748663,0.032086,0.3,0.25,0.35,0.25,0.015,444.454229,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-DE7FE9241AB524,POSCO_KR,POSCO,P6,조기 고헤지,PORT-73B2FF1A66A0,DISCLOSED_PATH,5,2028,2035,0.0,0.0,0.967914,0.032086,0.9,0.85,0.85,0.8,0.035,579.10271,POS-GWY-E:H2_DRI_EAF:2035|POS-GWY-EAF:EAF_RENEWABLE:2031|POS-GWY-W:H2_DRI_EAF:2033|POS-POH-N:H2_DRI_EAF:2028|POS-POH-S:H2_DRI_EAF:2030,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-DE9309DF1A915F,POSCO_KR,POSCO,P1,지연·현물조달,PORT-4A149C9E09A6,DISCLOSED_PATH,5,2029,2037,0.770053,0.197861,0.0,0.032086,0.0,0.0,0.1,0.0,0.0,135.393901,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E1C93EC68C3F78,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-F7156CC53AF8,DISCLOSED_PATH,5,2029,2037,0.197861,0.275401,0.494652,0.032086,0.3,0.25,0.35,0.25,0.015,353.711217,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E1E4062A820CB2,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-CB1C741D93E4,DISCLOSED_PATH,5,2029,2037,0.494652,0.275401,0.197861,0.032086,0.15,0.1,0.2,0.1,0.01,205.811281,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E3D21E7EA7F4E3,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-D611F29113B4,DISCLOSED_PATH,5,2029,2037,0.197861,0.275401,0.494652,0.032086,0.15,0.1,0.2,0.1,0.01,348.964214,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E3FBD935777392,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-077F7C54FB04,DISCLOSED_PATH,5,2029,2037,0.0,0.219251,0.748663,0.032086,0.15,0.1,0.2,0.1,0.01,444.454229,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E5548226AF9F6B,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-39601EAF8865,DISCLOSED_PATH,5,2029,2037,0.417112,0.275401,0.275401,0.032086,0.15,0.1,0.2,0.1,0.01,193.924259,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E559018C830DAA,POSCO_KR,POSCO,P1,지연·현물조달,PORT-3F728D80E223,DISCLOSED_PATH,5,2029,2037,0.692513,0.275401,0.0,0.032086,0.0,0.0,0.1,0.0,0.0,101.771272,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E67FF3DBC26B61,POSCO_KR,POSCO,P4,균형형 전환,PORT-C0D11BD0A05D,DISCLOSED_PATH,5,2028,2036,0.473262,0.0,0.494652,0.032086,0.5,0.45,0.5,0.4,0.02,301.656255,POS-GWY-E:H2_DRI_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:BF_RELINE:2034|POS-POH-N:H2_DRI_EAF:2028|POS-POH-S:BF_RELINE:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E80F9FC4F58DCF,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-92AEBEABC7A8,DISCLOSED_PATH,5,2029,2037,0.494652,0.197861,0.275401,0.032086,0.15,0.1,0.2,0.1,0.01,232.293891,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EA994FAA1EB0A0,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-C4223BE01DD1,DISCLOSED_PATH,5,2029,2037,0.692513,0.0,0.275401,0.032086,0.15,0.1,0.2,0.1,0.01,111.274268,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
